operator,offer_id,offer_name,category,data_gb,minutes,sms,validity_days,ussd_code,source_page,price_per_gb,price_per_minute,price_per_sms,price_bdt
Grameenphone,GPD250044R-V3,4 GB,Data,4.0,0.0,0.0,30.0,Unknown,internet-packages,169.5,0.0,0.0,678.0
Grameenphone,GPD250044R-V4,12 GB,Data,12.0,0.0,0.0,30.0,Unknown,internet-packages,162.33,0.0,0.0,1948.0
Grameenphone,GPD250025U-V2,Uninterrupted Monthly Data Package ( upto 10Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,1008.0
Grameenphone,GPD250025U-V3,Uninterrupted Monthly Data Package ( upto 10Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,887.0
Grameenphone,GPD250025U-V4,Uninterrupted Monthly Data Package ( upto 10Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,927.0
Grameenphone,GPD250026U-V2,Uninterrupted Monthly Data Package ( upto 15Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,989.0
Grameenphone,GPD250026U-V3,Uninterrupted Monthly Data Package ( upto 15Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,719.0
Grameenphone,GPD250026U-V4,Uninterrupted Monthly Data Package ( upto 15Mbps speed),Unlimited,0.0,0.0,0.0,30.0,Unknown,internet-packages,0.0,0.0,0.0,769.0
Grameenphone,GPD250276R-V2,7.5 GB,Data,7.5,0.0,0.0,90.0,Unknown,internet-packages,182.4,0.0,0.0,1368.0
Grameenphone,GPD250276R-V3,4 GB,Data,4.0,0.0,0.0,90.0,Unknown,internet-packages,197.0,0.0,0.0,788.0
Grameenphone,GPD250276R-V4,6 GB,Data,6.0,0.0,0.0,90.0,Unknown,internet-packages,191.33,0.0,0.0,1148.0
Grameenphone,GPD250045R-V2,38 GB,Data,38.0,0.0,0.0,730.0,Unknown,internet-packages,49.68,0.0,0.0,1888.0
Grameenphone,GPD250045R-V3,75 GB,Data,75.0,0.0,0.0,365.0,Unknown,internet-packages,38.77,0.0,0.0,2908.0
Grameenphone,GPD250045R-V4,90 GB,Data,90.0,0.0,0.0,365.0,Unknown,internet-packages,33.3,0.0,0.0,2997.0
Grameenphone,GPD250031R-V2,0.6 GB,Data,0.6,0.0,0.0,3.0,Unknown,internet-packages,96.67,0.0,0.0,58.0
Grameenphone,GPD250031R-V3,3.5 GB,Data,3.5,0.0,0.0,3.0,Unknown,internet-packages,79.43,0.0,0.0,278.0
Grameenphone,GPD250031R-V4,0.9 GB,Data,0.9,0.0,0.0,3.0,Unknown,internet-packages,97.78,0.0,0.0,88.0
Grameenphone,GPC250066R-V2,1 GB + 45 Minutes,Combo,1.0,45.0,0.0,30.0,Unknown,internet-packages,908.0,20.18,0.0,908.0
Grameenphone,GPC250066R-V3,1.5 GB + 60 Minutes,Combo,1.5,60.0,0.0,30.0,Unknown,internet-packages,692.0,17.3,0.0,1038.0
Grameenphone,GPC250066R-V4,0.45 GB + 15 Minutes,Combo,0.45,15.0,0.0,30.0,Unknown,internet-packages,862.22,25.87,0.0,388.0
Grameenphone,GPD250009U-V2,60 GB,Data,60.0,0.0,0.0,730.0,Unknown,internet-packages,39.48,0.0,0.0,2369.0
Grameenphone,GPD250009U-V3,75 GB,Data,75.0,0.0,0.0,730.0,Unknown,internet-packages,34.79,0.0,0.0,2609.0
Grameenphone,GPD250009U-V4,50 GB,Data,50.0,0.0,0.0,730.0,Unknown,internet-packages,39.38,0.0,0.0,1969.0
Grameenphone,GPD250010U-V2,90 GB,Data,90.0,0.0,0.0,365.0,Unknown,internet-packages,25.43,0.0,0.0,2289.0
Grameenphone,GPD250010U-V3,25 GB,Data,25.0,0.0,0.0,365.0,Unknown,internet-packages,31.96,0.0,0.0,799.0
Grameenphone,GPD250010U-V4,90 GB,Data,90.0,0.0,0.0,1.0,Unknown,internet-packages,4.99,0.0,0.0,449.0
Grameenphone,GPD250011U-V2,38 GB,Data,38.0,0.0,0.0,365.0,Unknown,internet-packages,27.87,0.0,0.0,1059.0
Grameenphone,GPD250011U-V3,90 GB,Data,90.0,0.0,0.0,730.0,Unknown,internet-packages,27.88,0.0,0.0,2509.0
Grameenphone,GPD250011U-V4,90 GB,Data,90.0,0.0,0.0,365.0,Unknown,internet-packages,23.54,0.0,0.0,2119.0
Grameenphone,GPD250046C-V2,0.15 GB,Data,0.15,0.0,0.0,2.0,Unknown,internet-packages,386.67,0.0,0.0,58.0
Grameenphone,GPD250046C-V3,0.25 GB,Data,0.25,0.0,0.0,2.0,Unknown,internet-packages,352.0,0.0,0.0,88.0
Grameenphone,GPD250046C-V4,0.10 GB,Data,0.1,0.0,0.0,1.0,Unknown,internet-packages,280.0,0.0,0.0,28.0
Grameenphone,GPC250039R-V2,4GB+160Minutes+200SMS,Combo,4.0,160.0,200.0,7.0,Unknown,internet-packages,96.5,2.41,1.93,386.0
Grameenphone,GPC250039R-V3,1.5GB+60Minutes+80SMS,Combo,1.5,60.0,80.0,7.0,Unknown,internet-packages,108.0,2.7,2.02,162.0
Grameenphone,GPC250039R-V4,3GB+120Minutes+150SMS,Combo,3.0,120.0,150.0,28.0,Unknown,internet-packages,149.0,3.73,2.98,447.0
Grameenphone,GPC250040R-V2,2GB+80Minutes+80SMS,Combo,2.0,80.0,80.0,7.0,Unknown,internet-packages,99.0,2.48,2.48,198.0
Grameenphone,GPC250040R-V3,6GB+200Minutes+200SMS,Combo,6.0,200.0,200.0,7.0,Unknown,internet-packages,76.33,2.29,2.29,458.0
Grameenphone,GPC250040R-V4,4.5GB+150Minutes+150SMS,Combo,4.5,150.0,150.0,7.0,Unknown,internet-packages,81.78,2.45,2.45,368.0
Grameenphone,GPC250069R-V2,0.4GB+15Minutes,Combo,0.4,15.0,0.0,30.0,Unknown,internet-packages,845.0,22.53,0.0,338.0
Grameenphone,GPC250069R-V3,2GB+80Minutes,Combo,2.0,80.0,0.0,90.0,Unknown,internet-packages,889.0,22.23,0.0,1778.0
Grameenphone,GPC250069R-V4,1GB+40Minutes,Combo,1.0,40.0,0.0,30.0,Unknown,internet-packages,748.0,18.7,0.0,748.0
Grameenphone,GPC250121R-V2,6GB + 160 Minute,Combo,6.0,160.0,0.0,90.0,Unknown,internet-packages,393.17,14.74,0.0,2359.0
Grameenphone,GPC250121R-V3,4GB + 110 Minute,Combo,4.0,110.0,0.0,30.0,Unknown,internet-packages,304.75,11.08,0.0,1219.0
Grameenphone,GPC250121R-V4,2.5GB + 70 Minute,Combo,2.5,70.0,0.0,30.0,Unknown,internet-packages,351.6,12.56,0.0,879.0
Grameenphone,GPC250050R-V2,2GB+90Minutes,Combo,2.0,90.0,0.0,30.0,Unknown,internet-packages,574.0,12.76,0.0,1148.0
Grameenphone,GPC250050R-V3,3GB+120Minutes,Combo,3.0,120.0,0.0,30.0,Unknown,internet-packages,489.33,12.23,0.0,1468.0
Grameenphone,GPC250050R-V4,0.75GB+30Minutes,Combo,0.75,30.0,0.0,30.0,Unknown,internet-packages,584.0,14.6,0.0,438.0
Grameenphone,GPC250051R-V2,1.5GB+60Minutes+80SMS,Combo,1.5,60.0,80.0,30.0,Unknown,internet-packages,519.33,12.98,9.74,779.0
Grameenphone,GPC250051R-V3,2.5GB+100Minutes+100SMS,Combo,2.5,100.0,100.0,28.0,Unknown,internet-packages,471.6,11.79,11.79,1179.0
Grameenphone,GPC250051R-V4,4GB+160Minutes+200SMS,Combo,4.0,160.0,200.0,30.0,Unknown,internet-packages,429.75,10.74,8.6,1719.0
Grameenphone,GPC250052R-V2,2GB+70Minutes,Combo,2.0,70.0,0.0,30.0,Unknown,internet-packages,419.5,11.99,0.0,839.0
Grameenphone,GPC250052R-V3,5GB+180Minutes,Combo,5.0,180.0,0.0,30.0,Unknown,internet-packages,397.8,11.05,0.0,1989.0
Grameenphone,GPC250052R-V4,6GB+225Minutes,Combo,6.0,225.0,0.0,28.0,Unknown,internet-packages,409.83,10.93,0.0,2459.0
Grameenphone,GPC250053R-V2,6GB+200Minutes+200SMS,Combo,6.0,200.0,200.0,30.0,Unknown,internet-packages,351.5,10.54,10.54,2109.0
Grameenphone,GPC250053R-V3,1.5GB+50Minutes+50SMS,Combo,1.5,50.0,50.0,28.0,Unknown,internet-packages,446.0,13.38,13.38,669.0
Grameenphone,GPC250053R-V4,7.5GB+250Minutes+250SMS,Combo,7.5,250.0,250.0,30.0,Unknown,internet-packages,366.53,11.0,11.0,2749.0
Grameenphone,GPC250124R-V2,8GB + 400Minutes,Combo,8.0,400.0,0.0,90.0,Unknown,internet-packages,374.62,7.49,0.0,2997.0
Grameenphone,GPC250124R-V3,5GB + 250Minutes,Combo,5.0,250.0,0.0,30.0,Unknown,internet-packages,366.6,7.33,0.0,1833.0
Grameenphone,GPC250124R-V4,2GB + 100Minutes,Combo,2.0,100.0,0.0,30.0,Unknown,internet-packages,403.0,8.06,0.0,806.0
Grameenphone,GPC250120R-V2,4GB + 190 Minutes,Combo,4.0,190.0,0.0,90.0,Unknown,internet-packages,435.25,9.16,0.0,1741.0
Grameenphone,GPC250120R-V3,1.5GB + 80 Minutes,Combo,1.5,80.0,0.0,90.0,Unknown,internet-packages,555.33,10.41,0.0,833.0
Grameenphone,GPC250120R-V4,6GB + 300 Minutes,Combo,6.0,300.0,0.0,90.0,Unknown,internet-packages,446.67,8.93,0.0,2680.0
Grameenphone,GPC250054R-V2,1.5GB + 45 Minutes,Combo,1.5,45.0,0.0,365.0,Unknown,internet-packages,1505.33,50.18,0.0,2258.0
Grameenphone,GPC250054R-V3,4GB + 120 Minutes,Combo,4.0,120.0,0.0,365.0,Unknown,internet-packages,749.25,24.98,0.0,2997.0
Grameenphone,GPC250054R-V4,3GB + 90 Minutes,Combo,3.0,90.0,0.0,365.0,Unknown,internet-packages,999.0,33.3,0.0,2997.0
Grameenphone,GPD250147R-V2,0.25 GB Streaming/Content,Data,0.25,0.0,0.0,7.0,Unknown,internet-packages,280.0,0.0,0.0,70.0
Grameenphone,GPD250147R-V3,0.15 GB Streaming/Content,Data,0.15,0.0,0.0,3.0,Unknown,internet-packages,233.33,0.0,0.0,35.0
Grameenphone,GPD250147R-V4,0.1 GB Streaming/Content,Data,0.1,0.0,0.0,7.0,Unknown,internet-packages,310.0,0.0,0.0,31.0
Grameenphone,GPD250149R-V2,1.5 GB Streaming/Content,Data,1.5,0.0,0.0,15.0,Unknown,internet-packages,244.67,0.0,0.0,367.0
Grameenphone,GPD250149R-V3,0.75 GB Streaming/Content,Data,0.75,0.0,0.0,30.0,Unknown,internet-packages,313.33,0.0,0.0,235.0
Grameenphone,GPD250149R-V4,0.65 GB Streaming/Content,Data,0.65,0.0,0.0,30.0,Unknown,internet-packages,318.46,0.0,0.0,207.0
Grameenphone,GPD250162R-V2,0.9 GB,Data,0.9,0.0,0.0,15.0,Unknown,internet-packages,294.44,0.0,0.0,265.0
Grameenphone,GPD250162R-V3,0.35 GB,Data,0.35,0.0,0.0,7.0,Unknown,internet-packages,285.71,0.0,0.0,100.0
Grameenphone,GPD250162R-V4,1.5 GB,Data,1.5,0.0,0.0,15.0,Unknown,internet-packages,277.33,0.0,0.0,416.0
Grameenphone,GPD250168R-V2,4 GB,Data,4.0,0.0,0.0,15.0,Unknown,internet-packages,179.0,0.0,0.0,716.0
Grameenphone,GPD250168R-V3,2.5 GB,Data,2.5,0.0,0.0,30.0,Unknown,internet-packages,218.4,0.0,0.0,546.0
Grameenphone,GPD250168R-V4,2 GB,Data,2.0,0.0,0.0,15.0,Unknown,internet-packages,192.0,0.0,0.0,384.0
Grameenphone,GPD250199R-V2,0.75 GB,Data,0.75,0.0,0.0,30.0,Unknown,internet-packages,305.33,0.0,0.0,229.0
Grameenphone,GPD250199R-V3,0.4 GB,Data,0.4,0.0,0.0,30.0,Unknown,internet-packages,297.5,0.0,0.0,119.0
Grameenphone,GPD250199R-V4,1 GB,Data,1.0,0.0,0.0,30.0,Unknown,internet-packages,295.0,0.0,0.0,295.0
Grameenphone,GPD250153R-V2,0.8 GB Streaming/Content,Data,0.8,0.0,0.0,30.0,Unknown,internet-packages,583.75,0.0,0.0,467.0
Grameenphone,GPD250153R-V3,0.5 GB Streaming/Content,Data,0.5,0.0,0.0,30.0,Unknown,internet-packages,652.0,0.0,0.0,326.0
Grameenphone,GPD250153R-V4,1 GB Streaming/Content,Data,1.0,0.0,0.0,30.0,Unknown,internet-packages,595.0,0.0,0.0,595.0
Grameenphone,GPD250155R-V2,0.45 GB Streaming/Content,Data,0.45,0.0,0.0,90.0,Unknown,internet-packages,851.11,0.0,0.0,383.0
Grameenphone,GPD250155R-V3,0.3 GB Streaming/Content,Data,0.3,0.0,0.0,30.0,Unknown,internet-packages,666.67,0.0,0.0,200.0
Grameenphone,GPD250155R-V4,1 GB Streaming/Content,Data,1.0,0.0,0.0,30.0,Unknown,internet-packages,652.0,0.0,0.0,652.0
Grameenphone,GPD250201R-V2,3 GB Streaming/Content,Data,3.0,0.0,0.0,30.0,Unknown,internet-packages,343.67,0.0,0.0,1031.0
Grameenphone,GPD250201R-V3,2 GB Streaming/Content,Data,2.0,0.0,0.0,30.0,Unknown,internet-packages,415.5,0.0,0.0,831.0
Grameenphone,GPD250201R-V4,3.5 GB Streaming/Content,Data,3.5,0.0,0.0,30.0,Unknown,internet-packages,342.29,0.0,0.0,1198.0
Grameenphone,GPD250164R-V2,3 GB,Data,3.0,0.0,0.0,7.0,Unknown,internet-packages,185.67,0.0,0.0,557.0
Grameenphone,GPD250164R-V3,0.55 GB,Data,0.55,0.0,0.0,15.0,Unknown,internet-packages,300.0,0.0,0.0,165.0
Grameenphone,GPD250164R-V4,0.8 GB,Data,0.8,0.0,0.0,7.0,Unknown,internet-packages,242.5,0.0,0.0,194.0
Grameenphone,GPD250165R-V2,0.8 GB Streaming/Content,Data,0.8,0.0,0.0,30.0,Unknown,internet-packages,412.5,0.0,0.0,330.0
Grameenphone,GPD250165R-V3,0.45 GB Streaming/Content,Data,0.45,0.0,0.0,15.0,Unknown,internet-packages,411.11,0.0,0.0,185.0
Grameenphone,GPD250165R-V4,0.95 GB Streaming/Content,Data,0.95,0.0,0.0,15.0,Unknown,internet-packages,367.37,0.0,0.0,349.0
Grameenphone,GPD250246R-V2,0.25 GB Streaming/Content,Data,0.25,0.0,0.0,30.0,Unknown,internet-packages,284.0,0.0,0.0,71.0
Grameenphone,GPD250246R-V3,0.6 GB Streaming/Content,Data,0.6,0.0,0.0,90.0,Unknown,internet-packages,343.33,0.0,0.0,206.0
Grameenphone,GPD250246R-V4,1.5 GB Streaming/Content,Data,1.5,0.0,0.0,90.0,Unknown,internet-packages,306.0,0.0,0.0,459.0
Grameenphone,GPD250241R-V2,0.2 GB Internet,Data,0.2,0.0,0.0,30.0,Unknown,internet-packages,545.0,0.0,0.0,109.0
Grameenphone,GPD250241R-V3,0.45 GB Internet,Data,0.45,0.0,0.0,30.0,Unknown,internet-packages,453.33,0.0,0.0,204.0
Grameenphone,GPD250241R-V4,0.1 GB Internet,Data,0.1,0.0,0.0,30.0,Unknown,internet-packages,620.0,0.0,0.0,62.0
Grameenphone,GPD250249R-V2,0.25 GB Internet,Data,0.25,0.0,0.0,15.0,Unknown,internet-packages,348.0,0.0,0.0,87.0
Grameenphone,GPD250249R-V3,0.1 GB Internet,Data,0.1,0.0,0.0,7.0,Unknown,internet-packages,390.0,0.0,0.0,39.0
Grameenphone,GPD250249R-V4,0.1 GB Internet,Data,0.1,0.0,0.0,15.0,Unknown,internet-packages,420.0,0.0,0.0,42.0
Grameenphone,GPC250049R-V2,0.75 GB + 40 Minutes,Combo,0.75,40.0,0.0,30.0,Unknown,internet-packages,865.33,16.23,0.0,649.0
Grameenphone,GPC250049R-V3,0.5 GB + 25 Minutes,Combo,0.5,25.0,0.0,90.0,Unknown,internet-packages,1158.0,23.16,0.0,579.0
Grameenphone,GPC250049R-V4,3 GB + 150 Minutes,Combo,3.0,150.0,0.0,30.0,Unknown,internet-packages,713.0,14.26,0.0,2139.0
Grameenphone,GPD260006R-V2,3GB Internet,Data,3.0,0.0,0.0,7.0,Unknown,internet-packages,123.0,0.0,0.0,369.0
Grameenphone,GPD260006R-V3,4GB Internet,Data,4.0,0.0,0.0,7.0,Unknown,internet-packages,121.25,0.0,0.0,485.0
Grameenphone,GPD260006R-V4,6GB Internet,Data,6.0,0.0,0.0,15.0,Unknown,internet-packages,131.17,0.0,0.0,787.0
Grameenphone,GPD260027R-V2,205 MB Internet,Data,0.2,0.0,0.0,3.0,Unknown,internet-packages,235.0,0.0,0.0,47.0
Grameenphone,GPD260027R-V3,461 MB Internet,Data,0.45,0.0,0.0,3.0,Unknown,internet-packages,177.78,0.0,0.0,80.0
Grameenphone,GPD260027R-V4,358 MB Internet,Data,0.35,0.0,0.0,3.0,Unknown,internet-packages,205.71,0.0,0.0,72.0
Grameenphone,GP-OFF-008-V2,90 Minutes,Minute,0.0,90.0,0.0,2.0,Unknown,bonus-minute-offer,0.0,0.66,0.0,59.0
Grameenphone,GP-OFF-008-V3,60 Minutes,Minute,0.0,60.0,0.0,2.0,Unknown,bonus-minute-offer,0.0,0.65,0.0,39.0
Grameenphone,GP-OFF-008-V4,225 Minutes,Minute,0.0,225.0,0.0,2.0,Unknown,bonus-minute-offer,0.0,0.62,0.0,139.0
Grameenphone,GP-OFF-009-V2,600 Minutes,Minute,0.0,600.0,0.0,7.0,Unknown,bonus-minute-offer,0.0,0.6,0.0,359.0
Grameenphone,GP-OFF-009-V3,250 Minutes,Minute,0.0,250.0,0.0,2.0,Unknown,bonus-minute-offer,0.0,0.52,0.0,129.0
Grameenphone,GP-OFF-009-V4,150 Minutes,Minute,0.0,150.0,0.0,2.0,Unknown,bonus-minute-offer,0.0,0.59,0.0,89.0
Grameenphone,GP-OFF-010-V2,190 Minutes,Minute,0.0,190.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.99,0.0,188.0
Grameenphone,GP-OFF-010-V3,750 Minutes,Minute,0.0,750.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.77,0.0,578.0
Grameenphone,GP-OFF-010-V4,500 Minutes,Minute,0.0,500.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.84,0.0,418.0
Grameenphone,GP-OFF-011-V2,250 Minutes,Minute,0.0,250.0,0.0,7.0,Unknown,bonus-minute-offer,0.0,0.59,0.0,148.0
Grameenphone,GP-OFF-011-V3,825 Minutes,Minute,0.0,825.0,0.0,7.0,Unknown,bonus-minute-offer,0.0,0.49,0.0,408.0
Grameenphone,GP-OFF-011-V4,650 Minutes,Minute,0.0,650.0,0.0,7.0,Unknown,bonus-minute-offer,0.0,0.52,0.0,338.0
Grameenphone,GP-OFF-012-V2,750 Minutes,Minute,0.0,750.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.64,0.0,479.0
Grameenphone,GP-OFF-012-V3,375 Minutes,Minute,0.0,375.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.69,0.0,259.0
Grameenphone,GP-OFF-012-V4,625 Minutes,Minute,0.0,625.0,0.0,30.0,Unknown,bonus-minute-offer,0.0,0.67,0.0,419.0
Grameenphone,GP-OFF-013-V2,1165mins + 1TK/MIN + 1250SMS,Combo,0.0,1165.0,1250.0,90.0,Unknown,all-one-minute-pack,0.0,1.25,1.17,1459.0
Grameenphone,GP-OFF-013-V3,400mins + 1TK/MIN + 250SMS,Combo,0.0,400.0,250.0,30.0,Unknown,all-one-minute-pack,0.0,0.7,1.12,279.0
Grameenphone,GP-OFF-013-V4,1165mins + 1TK/MIN + 1000SMS,Combo,0.0,1165.0,1000.0,30.0,Unknown,all-one-minute-pack,0.0,0.79,0.92,919.0
Grameenphone,GP-OFF-014-V2,500mins + 1TK/MIN + 1000SMS,Combo,0.0,500.0,1000.0,28.0,Unknown,all-one-minute-pack,0.0,0.7,0.35,349.0
Grameenphone,GP-OFF-014-V3,1165mins + 1TK/MIN + 2000SMS,Combo,0.0,1165.0,2000.0,30.0,Unknown,all-one-minute-pack,0.0,1.18,0.69,1379.0
Grameenphone,GP-OFF-014-V4,775mins + 1TK/MIN + 1500SMS,Combo,0.0,775.0,1500.0,30.0,Unknown,all-one-minute-pack,0.0,0.64,0.33,499.0
Grameenphone,GP-OFF-015-V2,875mins + 1TK/MIN + 1500SMS,Combo,0.0,875.0,1500.0,30.0,Unknown,all-one-minute-pack,0.0,0.66,0.39,579.0
Grameenphone,GP-OFF-015-V3,1165mins + 1TK/MIN + 2000SMS,Combo,0.0,1165.0,2000.0,30.0,Unknown,all-one-minute-pack,0.0,1.61,0.94,1879.0
Grameenphone,GP-OFF-015-V4,1165mins + 1TK/MIN + 2000SMS,Combo,0.0,1165.0,2000.0,30.0,Unknown,all-one-minute-pack,0.0,1.41,0.82,1639.0
Grameenphone,GP-OFF-016-V2,150 SMS 14TK (3 Day’s Validity Pack),SMS,0.0,0.0,150.0,0.0,Unknown,sms-packs,0.0,0.0,0.09,14.0
Grameenphone,GP-OFF-016-V3,100 SMS 30TK (3 Day’s Validity Pack),SMS,0.0,0.0,100.0,3.0,Unknown,sms-packs,0.0,0.0,0.3,30.0
Grameenphone,GP-OFF-016-V4,20 SMS 14TK (3 Day’s Validity Pack),SMS,0.0,0.0,20.0,3.0,Unknown,sms-packs,0.0,0.0,0.7,14.0
Grameenphone,GP-OFF-017-V2,60 SMS 16 TK (3 Day’s Validity Pack),SMS,0.0,0.0,60.0,5.0,Unknown,sms-packs,0.0,0.0,0.27,16.0
Grameenphone,GP-OFF-017-V3,80 SMS 20 TK (3 Day’s Validity Pack),SMS,0.0,0.0,80.0,3.0,Unknown,sms-packs,0.0,0.0,0.25,20.0
Grameenphone,GP-OFF-017-V4,150 SMS 37 TK (3 Day’s Validity Pack),SMS,0.0,0.0,150.0,3.0,Unknown,sms-packs,0.0,0.0,0.25,37.0
Grameenphone,GP-OFF-018-V2,300 SMS 73 TK (3 Day’s Validity Pack),SMS,0.0,0.0,300.0,5.0,Unknown,sms-packs,0.0,0.0,0.24,73.0
Grameenphone,GP-OFF-018-V3,400 SMS 82 TK (3 Day’s Validity Pack),SMS,0.0,0.0,400.0,3.0,Unknown,sms-packs,0.0,0.0,0.2,82.0
Grameenphone,GP-OFF-018-V4,250 SMS 55 TK (3 Day’s Validity Pack),SMS,0.0,0.0,250.0,3.0,Unknown,sms-packs,0.0,0.0,0.22,55.0
Grameenphone,GP-OFF-019-V2,80 SMS 28 TK (7 Day’s Validity Pack),SMS,0.0,0.0,80.0,7.0,Unknown,sms-packs,0.0,0.0,0.35,28.0
Grameenphone,GP-OFF-019-V3,250 SMS 58 TK (7 Day’s Validity Pack),SMS,0.0,0.0,250.0,7.0,Unknown,sms-packs,0.0,0.0,0.23,58.0
Grameenphone,GP-OFF-019-V4,150 SMS 38 TK (7 Day’s Validity Pack),SMS,0.0,0.0,150.0,7.0,Unknown,sms-packs,0.0,0.0,0.25,38.0
Grameenphone,GP-OFF-020-V2,100 SMS 29 TK (7 Day’s Validity Pack),SMS,0.0,0.0,100.0,7.0,Unknown,sms-packs,0.0,0.0,0.29,29.0
Grameenphone,GP-OFF-020-V3,250 SMS 79 TK (7 Day’s Validity Pack),SMS,0.0,0.0,250.0,15.0,Unknown,sms-packs,0.0,0.0,0.32,79.0
Grameenphone,GP-OFF-020-V4,300 SMS 69 TK (7 Day’s Validity Pack),SMS,0.0,0.0,300.0,5.0,Unknown,sms-packs,0.0,0.0,0.23,69.0
Grameenphone,GP-OFF-021-V2,350 SMS 94 TK (Monthly SMS Pack),SMS,0.0,0.0,350.0,30.0,Unknown,sms-packs,0.0,0.0,0.27,94.0
Grameenphone,GP-OFF-021-V3,150 SMS 46 TK (Monthly SMS Pack),SMS,0.0,0.0,150.0,30.0,Unknown,sms-packs,0.0,0.0,0.31,46.0
Grameenphone,GP-OFF-021-V4,150 SMS 42 TK (Monthly SMS Pack),SMS,0.0,0.0,150.0,15.0,Unknown,sms-packs,0.0,0.0,0.28,42.0
Grameenphone,GP-OFF-022-V2,250 SMS 70 TK (Monthly SMS Pack),SMS,0.0,0.0,250.0,15.0,Unknown,sms-packs,0.0,0.0,0.28,70.0
Grameenphone,GP-OFF-022-V3,150 SMS 45 TK (Monthly SMS Pack),SMS,0.0,0.0,150.0,15.0,Unknown,sms-packs,0.0,0.0,0.3,45.0
Grameenphone,GP-OFF-022-V4,650 SMS 170 TK (Monthly SMS Pack),SMS,0.0,0.0,650.0,30.0,Unknown,sms-packs,0.0,0.0,0.26,170.0
Grameenphone,GP-OFF-023-V2,200 SMS 48 TK (Monthly SMS Pack),SMS,0.0,0.0,200.0,30.0,Unknown,sms-packs,0.0,0.0,0.24,48.0
Grameenphone,GP-OFF-023-V3,700 SMS 155 TK (Monthly SMS Pack),SMS,0.0,0.0,700.0,30.0,Unknown,sms-packs,0.0,0.0,0.22,155.0
Grameenphone,GP-OFF-023-V4,450 SMS 90 TK (Monthly SMS Pack),SMS,0.0,0.0,450.0,15.0,Unknown,sms-packs,0.0,0.0,0.2,90.0
Grameenphone,GP-OFF-024-V2,400 SMS 71 TK (Monthly SMS Pack),SMS,0.0,0.0,400.0,30.0,Unknown,sms-packs,0.0,0.0,0.18,71.0
Grameenphone,GP-OFF-024-V3,1500 SMS 227 TK (Monthly SMS Pack),SMS,0.0,0.0,1500.0,30.0,Unknown,sms-packs,0.0,0.0,0.15,227.0
Grameenphone,GP-OFF-024-V4,1000 SMS 162 TK (Monthly SMS Pack),SMS,0.0,0.0,1000.0,30.0,Unknown,sms-packs,0.0,0.0,0.16,162.0
Grameenphone,GP-OFF-025-V2,150 SMS 48 TK (Priyotoma Pack),SMS,0.0,0.0,150.0,0.0,Unknown,sms-packs,0.0,0.0,0.32,48.0
Grameenphone,GP-OFF-025-V3,80 SMS 28 TK (Priyotoma Pack),SMS,0.0,0.0,80.0,0.0,Unknown,sms-packs,0.0,0.0,0.35,28.0
Grameenphone,GP-OFF-025-V4,150 SMS 38 TK (Priyotoma Pack),SMS,0.0,0.0,150.0,0.0,Unknown,sms-packs,0.0,0.0,0.25,38.0
Grameenphone,GP-OFF-038-V2,Play Pack Super + 500 SMS,Entertainment,0.0,0.0,500.0,30.0,Unknown,play-packs,0.0,0.0,0.35,199.0
Grameenphone,GP-OFF-038-V3,Play Pack Super + 500 SMS,Entertainment,0.0,0.0,500.0,30.0,Unknown,play-packs,0.0,0.0,0.35,225.0
Grameenphone,GP-OFF-038-V4,Play Pack Super + 500 SMS,Entertainment,0.0,0.0,500.0,30.0,Unknown,play-packs,0.0,0.0,0.35,164.0
Grameenphone,GP-OFF-039-V2,Play Pack Sports + 335 SMS,Entertainment,0.0,0.0,335.0,30.0,Unknown,play-packs,0.0,0.0,0.33,117.0
Grameenphone,GP-OFF-039-V3,Play Pack Sports + 335 SMS,Entertainment,0.0,0.0,335.0,30.0,Unknown,play-packs,0.0,0.0,0.33,139.0
Grameenphone,GP-OFF-039-V4,Play Pack Sports + 335 SMS,Entertainment,0.0,0.0,335.0,30.0,Unknown,play-packs,0.0,0.0,0.33,94.0
Grameenphone,GP-OFF-040-V2,3 Years Account Validity + 600 Minutes,Validity,0.0,600.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,947.0
Grameenphone,GP-OFF-040-V3,3 Years Account Validity + 600 Minutes,Validity,0.0,600.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,1147.0
Grameenphone,GP-OFF-040-V4,3 Years Account Validity + 600 Minutes,Validity,0.0,600.0,0.0,30.0,Unknown,account-validity-extender,0.0,1.66,0.0,897.0
